time,free_R,free_W,prod_R,prod_W
0.3449237127017571,662,695,54410,53487
0.34605628447794784,682,690,54584,53666
0.3472222223297936,678,695,54778,53840
0.3484251764487185,699,690,54942,54037
0.34958056896645134,686,694,55128,54220
0.35078858525161294,691,708,55301,54396
0.3520008631870803,684,702,55499,54569
0.3532228650695254,687,689,55701,54746
0.35431367327361357,668,674,55899,54929
0.35548870156816226,695,680,56071,55116
0.35664825746289375,696,682,56244,55290
0.35775192792880317,696,712,56438,55441
0.3589554628237198,681,711,56632,55616
0.36019194176698255,680,691,56820,55808
0.3613777183107212,679,654,56990,56021
0.3626297311452958,693,677,57157,56199
0.3638103686342498,705,670,57337,56391
0.36498809786427105,663,696,57553,56553
0.3661766149755115,633,723,57760,56718
0.3673085162706507,659,708,57939,56902
0.36843596053941596,665,706,58116,57084
0.3695648813829543,672,703,58294,57280
0.37070073885692884,682,689,58460,57466
0.37181717668488684,670,689,58648,57642
0.3729787723872518,691,715,58840,57803
0.3741955634517778,703,702,59012,57996
0.37533593913277113,681,692,59191,58200
0.37642859860302474,677,683,59361,58397
0.37768605840845154,694,697,59539,58559
0.3789228395792394,696,719,59714,58731
0.38013270744291433,675,703,59921,58916
0.3812593006788145,689,686,60100,59097
0.38247590209089805,701,708,60277,59274
0.38355838038391193,710,695,60466,59444
0.38472856828366025,694,687,60654,59627
0.3858750464511572,690,684,60843,59809
0.38703222625175104,677,699,61041,59977
0.38822501916242796,703,689,61201,60171
0.38939792750089247,681,664,61393,60370
0.39056709620494984,691,669,61565,60553
0.39179893566511315,682,695,61753,60716
0.3929817380085892,674,704,61936,60894
0.3942069230666589,701,700,62101,61085
0.39539620668566094,686,693,62285,61271
0.39659037112368967,691,690,62477,61443
0.39771199618713216,689,681,62663,61630
0.3988709307518494,692,697,62844,61806
0.40011237641240577,663,695,63052,61980
0.4013065588971637,678,703,63222,62152
0.40241104046340326,665,711,63421,62319
0.40361630245273006,684,703,63612,62499
0.40476585844426516,702,698,63785,62676
0.4059189184502937,687,723,63973,62848
0.40720447806331445,695,719,64164,63017
0.408379250786919,697,705,64346,63204
0.4095968396255392,690,684,64533,63401
0.4107959627454788,695,681,64700,63592
0.4119773191964728,702,692,64863,63783
0.41314029981933864,709,718,65046,63936
0.41435771048609404,703,719,65229,64121
0.41544846613374253,664,723,65439,64290
0.41663875229953595,707,723,65615,64460
0.4178259300808432,693,697,65804,64656
0.41902718808988476,698,711,65984,64829
0.4202580062520495,666,686,66177,65028
0.4213936045567745,674,700,66357,65204
0.42259201393945467,669,693,66545,65383
0.4237180893725419,687,689,66719,65569
0.424906736472263,679,692,66910,65751
0.42605814161369626,692,689,67078,65940
0.4272626389832039,696,683,67245,66126
0.42845431965947367,679,680,67436,66310
0.4296297403350525,682,688,67622,66482
0.4307653874237496,691,679,67810,66664
0.4319930803417409,683,710,67994,66823
0.43320719947694214,667,708,68186,66996
0.43430504813991666,697,692,68361,67179
0.43538640932306194,693,683,68545,67368
0.4366183360252377,684,691,68749,67543
0.4377510766992759,682,722,68937,67709
0.43890452983151074,704,705,69103,67891
0.4400759376511784,703,712,69284,68068
0.4412905055855943,695,689,69477,68259
0.44252355409888594,685,706,69668,68436
0.44369905531149695,697,693,69845,68633
0.44487327811699096,707,679,70022,68815
0.4461758321779729,685,711,70231,68969
0.4473588857575493,688,705,70423,69142
0.44849250145976843,698,679,70607,69335
0.4496881741919335,661,684,70817,69512
0.4509031775115666,672,684,70999,69692
0.45200592876560375,690,704,71178,69854
0.45322246893462287,680,712,71366,70035
0.45443458528739317,666,697,71560,70226
0.45561461744329174,681,690,71735,70401
0.45684471240495717,703,672,71902,70592
0.4580342677958413,690,684,72097,70762
0.45926327101424397,680,699,72283,70942
0.46047104763027097,695,716,72465,71110
0.4615994735257716,684,714,72661,71283
0.46286483131452305,702,704,72839,71458
0.4640054520987676,682,688,73039,71634
0.4651608630536337,686,672,73223,71828
0.46631618650427625,694,647,73409,72014
0.4674925747626591,659,679,73606,72183
0.4686188287502106,661,644,73778,72385
0.46974695527468335,681,659,73950,72556
0.4709253628213892,686,669,74140,72718
0.47216079733152305,690,688,74315,72896
0.4733788979031439,687,704,74498,73070
0.47453940760901847,686,687,74688,73256
0.4756618598848268,689,685,74879,73434
0.4767647036119669,656,680,75066,73623
0.47792218862552843,655,693,75250,73787
0.4791793269280625,680,713,75420,73953
0.480276782538201,680,691,75597,74143
0.4813605897012601,673,661,75789,74328
0.482481277086951,674,674,75974,74504
0.483594148449509,680,664,76164,74689
0.4847147707244757,673,674,76355,74859
0.48590838030408046,713,685,76525,75035
0.48715828864757416,681,684,76727,75218
0.48840571277133893,694,700,76896,75395
0.489569924392625,703,698,77075,75582
0.49079009151424197,688,708,77282,75742
0.4919948383461554,718,706,77458,75920
0.4932363927600193,703,717,77640,76092
0.4945034732532177,696,702,77834,76273
0.4956768376337237,681,676,78033,76461
0.4968232970762269,668,691,78227,76629
0.49795549579781084,680,719,78414,76788
0.4990784753612297,664,729,78600,76966
0.500210680653384,653,686,78806,77159
0.50134975199859,652,684,78983,77347
0.5025551248324236,675,702,79147,77525
0.5036944411602804,706,715,79328,77684
0.5048420760629937,686,685,79517,77888
0.5060655599268267,690,689,79700,78066
0.5072027541925548,690,704,79887,78238
0.508418632455609,698,701,80074,78422
0.5096421363643775,671,699,80270,78611
0.5108173700510792,664,706,80451,78785
0.511968601560546,667,700,80629,78968
0.5130855933101198,664,710,80820,79142
0.5142864002016074,649,685,81005,79346
0.5154806612717329,680,707,81173,79505
0.5166171675243885,684,696,81360,79694
0.5177728198344068,681,695,81546,79877
0.5189434197977834,660,690,81739,80063
0.520080515364511,659,678,81925,80253
0.5212112804668678,652,685,82129,80416
0.5224189840527947,663,722,82306,80573
0.523628148452526,652,688,82505,80756
0.5248043947313507,684,682,82657,80948
0.5259557009204952,683,670,82838,81134
0.5271570562466334,707,686,83013,81297
0.5283066796057043,705,699,83203,81470
0.5294437155331422,687,683,83392,81662
0.5305853972427073,691,687,83570,81846
0.531777753514969,681,684,83764,82027
0.5328966446787073,667,692,83965,82198
0.5340353693522563,688,688,84152,82373
0.5352073132881258,704,691,84319,82556
0.5363487586294592,674,685,84525,82738
0.5375173533222278,709,687,84691,82915
0.538705613091051,705,682,84869,83110
0.5398403138819872,695,713,85052,83268
0.5410730383885443,683,703,85237,83447
0.5422377583805641,681,682,85423,83636
0.5433507305485583,661,689,85620,83809
0.5444997712411086,660,700,85801,83985
0.5456098052558356,679,690,85974,84174
0.5467520794632139,681,715,86154,84346
0.5479018459287329,686,702,86340,84529
0.549055406797909,694,715,86522,84700
0.5501831542745445,697,695,86701,84895
0.5513482763895532,698,680,86891,85074
0.5524608574540208,695,668,87084,85262
0.5535871009553611,689,701,87269,85422
0.55468709896432,716,673,87449,85608
0.5558517046527588,692,689,87634,85783
0.5569930482116585,708,693,87809,85955
0.558236952766965,711,701,87996,86129
0.5594589677903956,719,710,88169,86303
0.5606490081262364,708,713,88365,86468
0.5618414344027991,700,699,88553,86651
0.5630754778613729,716,706,88729,86829
0.564246617009517,726,692,88888,87031
0.5655215812680598,715,720,89077,87196
0.5667522718381306,721,705,89252,87381
0.5679426549812606,705,693,89458,87559
0.5690528503615205,688,678,89644,87754
0.570244868044483,666,693,89827,87932
0.5714125211754287,684,677,90004,88124
0.5726240000904538,668,674,90204,88299
0.5737953278426741,684,706,90380,88465
0.5749334617125413,712,698,90535,88656
0.5761265343776621,706,691,90719,88839
0.5772739129768635,702,695,90913,89014
0.5784520971456566,701,686,91099,89209
0.5796100177775692,704,674,91267,89417
0.5807942683116988,712,707,91438,89584
0.5819581710513151,705,697,91627,89759
0.5831990961610611,711,693,91820,89926
0.5844016497389897,675,694,92011,90106
0.5856823600127791,697,695,92184,90286
